hdd_ssd_id,timestamp,price
20,1419490800000,139.95
20,1426140000000,138.89
20,1431064800000,59.99
20,1432792800000,143.39
20,1441260000000,142.49
20,1446357600000,154.69
20,1446447600000,142.49
20,1447138800000,154.69
20,1447311600000,142.49
20,1448089200000,154.69
20,1448175600000,142.49
20,1449558000000,154.69
20,1449644400000,142.49
20,1449990000000,154.69
20,1450076400000,142.49
20,1450162800000,154.69
20,1450335600000,142.49
20,1451113200000,154.69
20,1451199600000,142.49
20,1451718000000,154.69
20,1451804400000,142.49
20,1451977200000,154.69
20,1452063600000,142.49
20,1452150000000,154.69
20,1452236400000,142.49
20,1452322800000,154.69
20,1452754800000,142.49
20,1453359600000,154.69
20,1462428000000,214.69
20,1465020000000,142.49
20,1620885600000,149.39
20,1621058400000,155.0
20,1621144800000,149.39
20,1621663200000,155.0
20,1622354400000,149.39
20,1622527200000,155.0
20,1622613600000,149.39
20,1622786400000,155.0
20,1624428000000,148.89
20,1624514400000,155.0
20,1625292000000,148.89
20,1626501600000,155.0
20,1631599200000,149.39
20,1632895200000,155.0
20,1632981600000,149.39
20,1633586400000,155.99
20,1633672800000,149.39
20,1633932000000,155.99
20,1634018400000,149.39
20,1634191200000,155.99
20,1634277600000,149.39
20,1634796000000,155.99
20,1635400800000,149.5
20,1654322400000,155.0
20,1654408800000,94.99
20,1654495200000,155.0
20,1654754400000,149.5
20,1660197600000,94.99
20,1660284000000,149.5
20,1660370400000,94.99
20,1660543200000,149.5
20,1660629600000,75.0
20,1660716000000,149.5
20,1660975200000,155.0
20,1661234400000,149.5
20,1661493600000,75.0
20,1661666400000,149.5
20,1661839200000,75.0
20,1662876000000,149.5
20,1663480800000,75.0
20,1663567200000,149.5
20,1663653600000,75.0
20,1663999200000,149.5
20,1664258400000,75.0
20,1664344800000,149.5
20,1664690400000,75.0
20,1664776800000,149.5
20,1664863200000,75.0
20,1664949600000,149.5
20,1665295200000,75.0
20,1665381600000,149.5
20,1665468000000,75.0
20,1665554400000,31.24
20,1665727200000,149.5
20,1665900000000,75.0
20,1665986400000,31.24
20,1666072800000,149.5
20,1666159200000,75.0
20,1666245600000,31.24
20,1666504800000,75.0
20,1666677600000,31.24
20,1666764000000,75.0
20,1666850400000,31.24
20,1670310000000,75.0
20,1674025200000,31.24
20,1674630000000,75.0
20,1674716400000,31.24
20,1684303200000,90.0
20,1687413600000,78.0
20,1689573600000,75.0
20,1689746400000,31.24
20,1689832800000,75.0
20,1690437600000,31.24
20,1690524000000,75.0
20,1690610400000,31.24
20,1690783200000,75.0
20,1690869600000,31.24
20,1691042400000,75.0
20,1691301600000,31.24
20,1691820000000,31.24
20,1692079200000,75.0
20,1692511200000,74.89
20,1692684000000,75.0
20,1699686000000,74.0
20,1699772400000,75.0
20,1699858800000,74.0
20,1699945200000,75.0
20,1703055600000,84.0
20,1708758000000,149.99
20,1708930800000,84.0
20,1709103600000,149.99
20,1709190000000,84.0
20,1709362800000,84.0
20,1709622000000,149.99
20,1709708400000,84.0
20,1709881200000,149.99
20,1710054000000,84.0
20,1710136800000,149.99
20,1710309600000,149.99
20,1710396000000,84.0
20,1710828000000,84.0
